image_filenames,label_filenames
014/014_LA_ES_resamp.nii.gz,014/014_LA_ES_resamp_gt.nii.gz
015/015_LA_ED_resamp.nii.gz,015/015_LA_ED_resamp_gt.nii.gz
015/015_LA_ES_resamp.nii.gz,015/015_LA_ES_resamp_gt.nii.gz
016/016_LA_ED_resamp.nii.gz,016/016_LA_ED_resamp_gt.nii.gz
016/016_LA_ES_resamp.nii.gz,016/016_LA_ES_resamp_gt.nii.gz
017/017_LA_ED_resamp.nii.gz,017/017_LA_ED_resamp_gt.nii.gz
017/017_LA_ES_resamp.nii.gz,017/017_LA_ES_resamp_gt.nii.gz
018/018_LA_ED_resamp.nii.gz,018/018_LA_ED_resamp_gt.nii.gz
018/018_LA_ES_resamp.nii.gz,018/018_LA_ES_resamp_gt.nii.gz
019/019_LA_ED_resamp.nii.gz,019/019_LA_ED_resamp_gt.nii.gz
019/019_LA_ES_resamp.nii.gz,019/019_LA_ES_resamp_gt.nii.gz
020/020_LA_ED_resamp.nii.gz,020/020_LA_ED_resamp_gt.nii.gz
020/020_LA_ES_resamp.nii.gz,020/020_LA_ES_resamp_gt.nii.gz
021/021_LA_ED_resamp.nii.gz,021/021_LA_ED_resamp_gt.nii.gz
021/021_LA_ES_resamp.nii.gz,021/021_LA_ES_resamp_gt.nii.gz
022/022_LA_ED_resamp.nii.gz,022/022_LA_ED_resamp_gt.nii.gz
022/022_LA_ES_resamp.nii.gz,022/022_LA_ES_resamp_gt.nii.gz
023/023_LA_ED_resamp.nii.gz,023/023_LA_ED_resamp_gt.nii.gz
023/023_LA_ES_resamp.nii.gz,023/023_LA_ES_resamp_gt.nii.gz
024/024_LA_ED_resamp.nii.gz,024/024_LA_ED_resamp_gt.nii.gz
024/024_LA_ES_resamp.nii.gz,024/024_LA_ES_resamp_gt.nii.gz
025/025_LA_ED_resamp.nii.gz,025/025_LA_ED_resamp_gt.nii.gz
025/025_LA_ES_resamp.nii.gz,025/025_LA_ES_resamp_gt.nii.gz
026/026_LA_ED_resamp.nii.gz,026/026_LA_ED_resamp_gt.nii.gz
026/026_LA_ES_resamp.nii.gz,026/026_LA_ES_resamp_gt.nii.gz
027/027_LA_ED_resamp.nii.gz,027/027_LA_ED_resamp_gt.nii.gz
027/027_LA_ES_resamp.nii.gz,027/027_LA_ES_resamp_gt.nii.gz
028/028_LA_ED_resamp.nii.gz,028/028_LA_ED_resamp_gt.nii.gz
028/028_LA_ES_resamp.nii.gz,028/028_LA_ES_resamp_gt.nii.gz
029/029_LA_ED_resamp.nii.gz,029/029_LA_ED_resamp_gt.nii.gz
029/029_LA_ES_resamp.nii.gz,029/029_LA_ES_resamp_gt.nii.gz
030/030_LA_ED_resamp.nii.gz,030/030_LA_ED_resamp_gt.nii.gz
030/030_LA_ES_resamp.nii.gz,030/030_LA_ES_resamp_gt.nii.gz
031/031_LA_ED_resamp.nii.gz,031/031_LA_ED_resamp_gt.nii.gz
031/031_LA_ES_resamp.nii.gz,031/031_LA_ES_resamp_gt.nii.gz
032/032_LA_ED_resamp.nii.gz,032/032_LA_ED_resamp_gt.nii.gz
032/032_LA_ES_resamp.nii.gz,032/032_LA_ES_resamp_gt.nii.gz
033/033_LA_ED_resamp.nii.gz,033/033_LA_ED_resamp_gt.nii.gz
033/033_LA_ES_resamp.nii.gz,033/033_LA_ES_resamp_gt.nii.gz
034/034_LA_ED_resamp.nii.gz,034/034_LA_ED_resamp_gt.nii.gz
034/034_LA_ES_resamp.nii.gz,034/034_LA_ES_resamp_gt.nii.gz
035/035_LA_ED_resamp.nii.gz,035/035_LA_ED_resamp_gt.nii.gz
035/035_LA_ES_resamp.nii.gz,035/035_LA_ES_resamp_gt.nii.gz
036/036_LA_ED_resamp.nii.gz,036/036_LA_ED_resamp_gt.nii.gz
036/036_LA_ES_resamp.nii.gz,036/036_LA_ES_resamp_gt.nii.gz
037/037_LA_ED_resamp.nii.gz,037/037_LA_ED_resamp_gt.nii.gz
037/037_LA_ES_resamp.nii.gz,037/037_LA_ES_resamp_gt.nii.gz
038/038_LA_ED_resamp.nii.gz,038/038_LA_ED_resamp_gt.nii.gz
038/038_LA_ES_resamp.nii.gz,038/038_LA_ES_resamp_gt.nii.gz
039/039_LA_ED_resamp.nii.gz,039/039_LA_ED_resamp_gt.nii.gz
039/039_LA_ES_resamp.nii.gz,039/039_LA_ES_resamp_gt.nii.gz
040/040_LA_ED_resamp.nii.gz,040/040_LA_ED_resamp_gt.nii.gz
040/040_LA_ES_resamp.nii.gz,040/040_LA_ES_resamp_gt.nii.gz
041/041_LA_ED_resamp.nii.gz,041/041_LA_ED_resamp_gt.nii.gz
041/041_LA_ES_resamp.nii.gz,041/041_LA_ES_resamp_gt.nii.gz
042/042_LA_ED_resamp.nii.gz,042/042_LA_ED_resamp_gt.nii.gz
042/042_LA_ES_resamp.nii.gz,042/042_LA_ES_resamp_gt.nii.gz
043/043_LA_ED_resamp.nii.gz,043/043_LA_ED_resamp_gt.nii.gz
043/043_LA_ES_resamp.nii.gz,043/043_LA_ES_resamp_gt.nii.gz
044/044_LA_ED_resamp.nii.gz,044/044_LA_ED_resamp_gt.nii.gz
044/044_LA_ES_resamp.nii.gz,044/044_LA_ES_resamp_gt.nii.gz
045/045_LA_ED_resamp.nii.gz,045/045_LA_ED_resamp_gt.nii.gz
045/045_LA_ES_resamp.nii.gz,045/045_LA_ES_resamp_gt.nii.gz
046/046_LA_ED_resamp.nii.gz,046/046_LA_ED_resamp_gt.nii.gz
046/046_LA_ES_resamp.nii.gz,046/046_LA_ES_resamp_gt.nii.gz
047/047_LA_ED_resamp.nii.gz,047/047_LA_ED_resamp_gt.nii.gz
047/047_LA_ES_resamp.nii.gz,047/047_LA_ES_resamp_gt.nii.gz
048/048_LA_ED_resamp.nii.gz,048/048_LA_ED_resamp_gt.nii.gz
048/048_LA_ES_resamp.nii.gz,048/048_LA_ES_resamp_gt.nii.gz
049/049_LA_ED_resamp.nii.gz,049/049_LA_ED_resamp_gt.nii.gz
049/049_LA_ES_resamp.nii.gz,049/049_LA_ES_resamp_gt.nii.gz
050/050_LA_ED_resamp.nii.gz,050/050_LA_ED_resamp_gt.nii.gz
050/050_LA_ES_resamp.nii.gz,050/050_LA_ES_resamp_gt.nii.gz
051/051_LA_ED_resamp.nii.gz,051/051_LA_ED_resamp_gt.nii.gz
051/051_LA_ES_resamp.nii.gz,051/051_LA_ES_resamp_gt.nii.gz
052/052_LA_ED_resamp.nii.gz,052/052_LA_ED_resamp_gt.nii.gz
052/052_LA_ES_resamp.nii.gz,052/052_LA_ES_resamp_gt.nii.gz
053/053_LA_ED_resamp.nii.gz,053/053_LA_ED_resamp_gt.nii.gz
053/053_LA_ES_resamp.nii.gz,053/053_LA_ES_resamp_gt.nii.gz
054/054_LA_ED_resamp.nii.gz,054/054_LA_ED_resamp_gt.nii.gz
054/054_LA_ES_resamp.nii.gz,054/054_LA_ES_resamp_gt.nii.gz
055/055_LA_ED_resamp.nii.gz,055/055_LA_ED_resamp_gt.nii.gz
055/055_LA_ES_resamp.nii.gz,055/055_LA_ES_resamp_gt.nii.gz
056/056_LA_ED_resamp.nii.gz,056/056_LA_ED_resamp_gt.nii.gz
056/056_LA_ES_resamp.nii.gz,056/056_LA_ES_resamp_gt.nii.gz
057/057_LA_ED_resamp.nii.gz,057/057_LA_ED_resamp_gt.nii.gz
057/057_LA_ES_resamp.nii.gz,057/057_LA_ES_resamp_gt.nii.gz
058/058_LA_ED_resamp.nii.gz,058/058_LA_ED_resamp_gt.nii.gz
058/058_LA_ES_resamp.nii.gz,058/058_LA_ES_resamp_gt.nii.gz
059/059_LA_ED_resamp.nii.gz,059/059_LA_ED_resamp_gt.nii.gz
059/059_LA_ES_resamp.nii.gz,059/059_LA_ES_resamp_gt.nii.gz
060/060_LA_ED_resamp.nii.gz,060/060_LA_ED_resamp_gt.nii.gz
060/060_LA_ES_resamp.nii.gz,060/060_LA_ES_resamp_gt.nii.gz
061/061_LA_ED_resamp.nii.gz,061/061_LA_ED_resamp_gt.nii.gz
061/061_LA_ES_resamp.nii.gz,061/061_LA_ES_resamp_gt.nii.gz
062/062_LA_ED_resamp.nii.gz,062/062_LA_ED_resamp_gt.nii.gz
062/062_LA_ES_resamp.nii.gz,062/062_LA_ES_resamp_gt.nii.gz
063/063_LA_ED_resamp.nii.gz,063/063_LA_ED_resamp_gt.nii.gz
063/063_LA_ES_resamp.nii.gz,063/063_LA_ES_resamp_gt.nii.gz
064/064_LA_ED_resamp.nii.gz,064/064_LA_ED_resamp_gt.nii.gz
064/064_LA_ES_resamp.nii.gz,064/064_LA_ES_resamp_gt.nii.gz
065/065_LA_ED_resamp.nii.gz,065/065_LA_ED_resamp_gt.nii.gz
065/065_LA_ES_resamp.nii.gz,065/065_LA_ES_resamp_gt.nii.gz
066/066_LA_ED_resamp.nii.gz,066/066_LA_ED_resamp_gt.nii.gz
066/066_LA_ES_resamp.nii.gz,066/066_LA_ES_resamp_gt.nii.gz
067/067_LA_ED_resamp.nii.gz,067/067_LA_ED_resamp_gt.nii.gz
067/067_LA_ES_resamp.nii.gz,067/067_LA_ES_resamp_gt.nii.gz
068/068_LA_ED_resamp.nii.gz,068/068_LA_ED_resamp_gt.nii.gz
068/068_LA_ES_resamp.nii.gz,068/068_LA_ES_resamp_gt.nii.gz
069/069_LA_ED_resamp.nii.gz,069/069_LA_ED_resamp_gt.nii.gz
069/069_LA_ES_resamp.nii.gz,069/069_LA_ES_resamp_gt.nii.gz
070/070_LA_ED_resamp.nii.gz,070/070_LA_ED_resamp_gt.nii.gz
070/070_LA_ES_resamp.nii.gz,070/070_LA_ES_resamp_gt.nii.gz
071/071_LA_ED_resamp.nii.gz,071/071_LA_ED_resamp_gt.nii.gz
071/071_LA_ES_resamp.nii.gz,071/071_LA_ES_resamp_gt.nii.gz
072/072_LA_ED_resamp.nii.gz,072/072_LA_ED_resamp_gt.nii.gz
072/072_LA_ES_resamp.nii.gz,072/072_LA_ES_resamp_gt.nii.gz
073/073_LA_ED_resamp.nii.gz,073/073_LA_ED_resamp_gt.nii.gz
073/073_LA_ES_resamp.nii.gz,073/073_LA_ES_resamp_gt.nii.gz
074/074_LA_ED_resamp.nii.gz,074/074_LA_ED_resamp_gt.nii.gz
074/074_LA_ES_resamp.nii.gz,074/074_LA_ES_resamp_gt.nii.gz
075/075_LA_ED_resamp.nii.gz,075/075_LA_ED_resamp_gt.nii.gz
075/075_LA_ES_resamp.nii.gz,075/075_LA_ES_resamp_gt.nii.gz
076/076_LA_ED_resamp.nii.gz,076/076_LA_ED_resamp_gt.nii.gz
076/076_LA_ES_resamp.nii.gz,076/076_LA_ES_resamp_gt.nii.gz
077/077_LA_ED_resamp.nii.gz,077/077_LA_ED_resamp_gt.nii.gz
077/077_LA_ES_resamp.nii.gz,077/077_LA_ES_resamp_gt.nii.gz
078/078_LA_ED_resamp.nii.gz,078/078_LA_ED_resamp_gt.nii.gz
078/078_LA_ES_resamp.nii.gz,078/078_LA_ES_resamp_gt.nii.gz
079/079_LA_ED_resamp.nii.gz,079/079_LA_ED_resamp_gt.nii.gz
079/079_LA_ES_resamp.nii.gz,079/079_LA_ES_resamp_gt.nii.gz
080/080_LA_ED_resamp.nii.gz,080/080_LA_ED_resamp_gt.nii.gz
080/080_LA_ES_resamp.nii.gz,080/080_LA_ES_resamp_gt.nii.gz
